Dataset,Global params,Parameters,mean_train_accuracy,mean_train_precision,mean_train_recall,mean_train_auc,mean_test_accuracy,mean_test_precision,mean_test_recall,mean_test_auc,std_train_accuracy,std_train_precision,std_train_recall,std_train_auc,std_test_accuracy,std_test_precision,std_test_recall,std_test_auc
"Stats features, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform')}",0.5380952380952381,0.5333333333333333,0.7285714285714284,0.5659297052154195,0.5625,0.47916666666666663,0.75,0.65625,0.11722412976277305,0.09189365834726812,0.16605329308726377,0.0829188172699928,0.10825317547305482,0.1943203969393503,0.3535533905932738,0.2049199538844375
"Stats features, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}",{'cls': GaussianNB(priors=None)},0.8619047619047618,0.7955555555555556,1.0,0.9054421768707483,0.5,0.4375,0.625,0.5625,0.07284313590846835,0.10525688740257816,0.0,0.06237929969266169,0.0,0.16535945694153692,0.33071891388307384,0.2724311839712921
"Stats features, Fz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': StackingClassifier(average_probas=False,
          classifiers=[LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_funct...c_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), GaussianNB(priors=None)],
          drop_last_proba=False,
          meta_classifier=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          store_train_meta_features=False, use_clones=True,
          use_features_in_secondary=False, use_probas=False, verbose=0)}",1.0,1.0,1.0,1.0,0.4375,0.3958333333333333,0.625,0.3125,0.0,0.0,0.0,0.0,0.10825317547305482,0.16535945694153692,0.33071891388307384,0.2072890493972125
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0)}",0.8285714285714285,0.9055555555555556,0.7809523809523811,0.9666666666666668,0.5625,0.35416666666666663,0.5,0.5625,0.05763675446147715,0.11600340565456166,0.21049558195524137,0.06666666666666667,0.10825317547305482,0.2818281095514309,0.4330127018922193,0.369754986443726
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_function_shape='ovr', degree=3, gamma='auto', kernel='rbf',
  max_iter=-1, probability=False, random_state=24, shrinking=True,
  tol=0.001, verbose=False)}",1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=1,
            oob_score=False, random_state=24, verbose=0, warm_start=False)}",1.0,1.0,1.0,1.0,0.75,0.75,0.625,0.875,0.0,0.0,0.0,0.0,0.21650635094610965,0.3535533905932738,0.33071891388307384,0.21650635094610965
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None,
          learning_rate=0.75, n_estimators=50, random_state=24)}",1.0,1.0,1.0,1.0,0.75,0.7916666666666666,0.75,0.75,0.0,0.0,0.0,0.0,0.30618621784789724,0.33071891388307384,0.3535533905932738,0.30618621784789724
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features='auto', max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=2,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=1,
           oob_score=False, random_state=24, verbose=0, warm_start=False)}",1.0,1.0,1.0,1.0,0.875,0.875,0.875,0.875,0.0,0.0,0.0,0.0,0.21650635094610965,0.21650635094610965,0.21650635094610965,0.21650635094610965
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=3,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=24, subsample=1.0, verbose=0,
              warm_start=False)}",1.0,1.0,1.0,1.0,0.8125,0.875,0.75,0.84375,0.0,0.0,0.0,0.0,0.2072890493972125,0.21650635094610965,0.25,0.2049199538844375
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bynode=1, colsample_bytree=1, gamma=0, learning_rate=0.1,
       max_delta_step=0, max_depth=3, min_child_weight=1, missing=None,
       n_estimators=100, n_jobs=1, nthread=None,
       objective='binary:logistic', random_state=0, reg_alpha=0,
       reg_lambda=1, scale_pos_weight=1, seed=None, silent=None,
       subsample=1, verbosity=1)}",1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.75,0.0,0.0,0.0,0.0,0.21650635094610965,0.3227486121839514,0.3535533905932738,0.21650635094610965
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform')}",0.7785714285714286,1.0,0.5571428571428572,0.8745464852607711,0.6875,0.625,0.375,0.6875,0.10033955955097845,0.0,0.20067911910195696,0.04998495770767717,0.16535945694153692,0.4841229182759271,0.33071891388307384,0.3125
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}",{'cls': GaussianNB(priors=None)},1.0,1.0,1.0,1.0,0.875,0.875,0.875,0.90625,0.0,0.0,0.0,0.0,0.21650635094610965,0.21650635094610965,0.21650635094610965,0.16237976320958225
"stats, bands feature, center channels","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': StackingClassifier(average_probas=False,
          classifiers=[LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_funct...c_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), GaussianNB(priors=None)],
          drop_last_proba=False,
          meta_classifier=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          store_train_meta_features=False, use_clones=True,
          use_features_in_secondary=False, use_probas=False, verbose=0)}",1.0,1.0,1.0,1.0,0.875,0.875,0.875,0.9375,0.0,0.0,0.0,0.0,0.21650635094610965,0.21650635094610965,0.21650635094610965,0.10825317547305482
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0)}",0.6619047619047619,0.633999333999334,0.9333333333333333,0.8513605442176871,0.5625,0.5625,0.75,0.625,0.10926470386270255,0.12022900355643036,0.08164965809277258,0.024856579784208126,0.16535945694153692,0.16535945694153692,0.25,0.21650635094610965
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_function_shape='ovr', degree=3, gamma='auto', kernel='rbf',
  max_iter=-1, probability=False, random_state=24, shrinking=True,
  tol=0.001, verbose=False)}",1.0,1.0,1.0,1.0,0.4375,0.4583333333333333,0.875,0.375,0.0,0.0,0.0,0.0,0.10825317547305482,0.07216878364870323,0.21650635094610965,0.125
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=1,
            oob_score=False, random_state=24, verbose=0, warm_start=False)}",1.0,1.0,1.0,1.0,0.3125,0.3125,0.5,0.1875,0.0,0.0,0.0,0.0,0.29973947020704494,0.26922599965250177,0.4330127018922193,0.2072890493972125
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None,
          learning_rate=0.75, n_estimators=50, random_state=24)}",1.0,1.0,1.0,1.0,0.5,0.37499999999999994,0.5,0.34375,0.0,0.0,0.0,0.0,0.1767766952966369,0.24650332429581734,0.3535533905932738,0.3232525135246438
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features='auto', max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=2,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=1,
           oob_score=False, random_state=24, verbose=0, warm_start=False)}",1.0,1.0,1.0,1.0,0.125,0.08333333333333333,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.14433756729740646,0.21650635094610965,0.21650635094610965
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=3,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=24, subsample=1.0, verbose=0,
              warm_start=False)}",1.0,1.0,1.0,1.0,0.375,0.25,0.375,0.3125,0.0,0.0,0.0,0.0,0.2795084971874737,0.2763853991962833,0.414578098794425,0.409839907768875
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bynode=1, colsample_bytree=1, gamma=0, learning_rate=0.1,
       max_delta_step=0, max_depth=3, min_child_weight=1, missing=None,
       n_estimators=100, n_jobs=1, nthread=None,
       objective='binary:logistic', random_state=0, reg_alpha=0,
       reg_lambda=1, scale_pos_weight=1, seed=None, silent=None,
       subsample=1, verbosity=1)}",1.0,1.0,1.0,1.0,0.4375,0.25,0.375,0.3125,0.0,0.0,0.0,0.0,0.2072890493972125,0.2763853991962833,0.414578098794425,0.409839907768875
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform')}",0.6619047619047619,0.7520634920634921,0.5904761904761905,0.6841836734693878,0.3125,0.125,0.125,0.3125,0.10926470386270255,0.16829708941292684,0.22807485742529618,0.08015608407785745,0.3247595264191645,0.33071891388307384,0.33071891388307384,0.3247595264191645
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}",{'cls': GaussianNB(priors=None)},0.8309523809523809,0.9099999999999999,0.7523809523809524,0.9643990929705216,0.5,0.3125,0.5,0.1875,0.07119007803679073,0.11135528725660043,0.11328930717495544,0.031872117606919,0.1767766952966369,0.26922599965250177,0.4330127018922193,0.3247595264191645
"stats, bands feature, Cz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': StackingClassifier(average_probas=False,
          classifiers=[LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0), SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
  decision_funct...c_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='uniform'), GaussianNB(priors=None)],
          drop_last_proba=False,
          meta_classifier=LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
          store_train_meta_features=False, use_clones=True,
          use_features_in_secondary=False, use_probas=False, verbose=0)}",1.0,1.0,1.0,1.0,0.25,0.25,0.375,0.21875,0.0,0.0,0.0,4.965068306494546e-17,0.30618621784789724,0.2763853991962833,0.414578098794425,0.22316963839196408
"stats, bands feature, FCz channel","{""seed"": 24, ""CV"": 5, ""Test size"": 0.2, ""scoring"": {""accuracy"": ""accuracy"", ""precision"": ""precision"", ""recall"": ""recall"", ""auc"": ""roc_auc""}, ""refit"": ""accuracy""}","{'cls': LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=24, tol=0.0001,
     verbose=0)}",0.7690476190476191,0.8833333333333334,0.7142857142857142,0.8910430839002267,0.4375,0.125,0.125,0.625,0.14708043058552855,0.1632993161855452,0.3155098813995704,0.08274034316623675,0.2724311839712921,0.33071891388307384,0.33071891388307384,0.33071891388307384
